label1,label2,constellation,magnitude,season,size,RA,DEC,type,notes,,,
NGC3275,ESO375-50,ANTLIA,11.8,spring,2.8,157.725,-35.26666667,Galaxy,F;L;vlE;pslbM ,,,
NGC3276,ESO317-40,ANTLIA,13.4,spring,1,157.8,-38.05,Galaxy,F;S;*8 p ,,,
NGC3258C,ESO375-53,ANTLIA,13.7,spring,1.1,157.85,-34.78333333,Galaxy,,,,
NGC3278,ESO317-43,ANTLIA,12.3,spring,1.3,157.9,-38.05,Galaxy,F;S;R;D* nf,,,
NGC3258D,ESO375-58,ANTLIA,13.2,spring,1.6,157.975,-34.58333333,Galaxy,,,,
NGC3281,ESO375-55,ANTLIA,11.7,spring,3.2,157.975,-33.15,Galaxy,eF;pL;E;glbM ,,,
NGC3281B,,ANTLIA,14.6,spring,0.7,157.975,-34.8,Galaxy,,,,
NGC3281A,ESO375-59,ANTLIA,14.4,spring,1.2,158,-34.8,Galaxy,,,,
NGC3258E,ESO375-60,ANTLIA,14.6,spring,1.5,158.1,-35,Galaxy,,,,
NGC3281C,ESO375-63,ANTLIA,13.3,spring,1.4,158.25,-33.11666667,Galaxy,,,,
NGC3289,ESO375-65,ANTLIA,12.5,spring,2.2,158.525,-34.68333333,Galaxy,eF;vS;R ,,,
NGC3281D,ESO375-68,ANTLIA,14,spring,2,158.575,-33.6,Galaxy,,,,
NGC3302,ESO437-7,ANTLIA,12.5,spring,1.6,158.95,-31.63333333,Galaxy,eF;S;R,,,
NGC3333,ESO376-2,ANTLIA,13.2,spring,2.1,159.95,-35.96666667,Galaxy,eF;vS;mE;*15 att,,,
NGC3347A,ESO376-4,ANTLIA,12.8,spring,2,160.075,-35.58333333,Galaxy,,,,
NGC3347C,ESO376-5,ANTLIA,14.2,spring,1.4,160.225,-35.71666667,Galaxy,,,,
NGC3347B,ESO376-10,ANTLIA,13.2,spring,3.2,160.5,-35.06666667,Galaxy,,,,
NGC3347,ESO376-13,ANTLIA,11.3,spring,3.4,160.7,-35.65,Galaxy,pF;S;mE 0;vsvmbM;0.0666667t of 3,,,
NGC3354,ESO376-14,ANTLIA,13.2,spring,0.8,160.75,-35.63333333,Galaxy,F;S;vlE;psbM;2nd of 3,,,
NGC3358,ESO376-17,ANTLIA,11.4,spring,3.2,160.9,-35.58333333,Galaxy,cF;vS;vlE;vS* att;3rd of 3,,,
NGC3378,ESO318-12,ANTLIA,12.8,spring,1.5,161.675,-39.98333333,Galaxy,cF;S;R;glbM,,,
NGC3449,ESO376-25,ANTLIA,12.2,spring,3.3,163.225,-31.06666667,Galaxy,F;S;R;*6-7 sf ,,,
PK308-12.1,He2-105,APUS,13.4,summer,0.583333333,213.875,-73.78333333,Planetary Nebula,,,,
NGC5612,ESO22-1,APUS,12.1,summer,1.9,218.5,-77.61666667,Galaxy,vF;E;gbM;r,,,
NGC5799,ESO67-6,APUS,14.3,summer,1.3,226.4,-71.56666667,Galaxy,eF;S;R;bM ,,,
NGC5833,ESO42-3,APUS,12,summer,3.1,227.975,-71.13333333,Galaxy,F;cS;lE;glbM;am st ,,,
PK315-13.1,He2-131,APUS,11.8,summer,0.075,234.3,-70.08333333,Planetary Nebula,,,,
NGC5967A,ESO42-9,APUS,13.3,summer,2,236.75,-74.21666667,Galaxy,,,,
NGC5967,ESO42-10,APUS,12,summer,2.7,237.075,-74.33333333,Galaxy,F;pL;R;vgbM,,,
NGC6101,GCL40,APUS,9.3,summer,10.7,246.45,-71.8,Globular Clu.,pF;L;iR;vgbM;*14, C ,,
NGC6151,,APUS,99.9,summer,,249.6,-72.75,Asterism,vF;vS*9 nr,,,
NGC6209,ESO43-8,APUS,12.6,summer,2,253.75,-71.41666667,Galaxy,vF;pL;vgvlbM ,,,
NGC6392,ESO70-12,APUS,12.5,summer,1.3,265.875,-68.21666667,Galaxy,cF;S;R;glbM;*13 sp ,,,
NGC6557,ESO45-1,APUS,13.9,summer,1.6,275.35,-75.41666667,Galaxy,vF;vS;R;glbM ,,,
PK29+0.1,Abell48,AQUARIUS,18.7,autumn,0.7,280.7,-2.783333333,Planetary Nebula,13'' 150X eF; pS; difficult ,,,
Berk79,,AQUARIUS,99.9,autumn,10,281.225,-0.85,Open Cluster60,,,,
NGC6709,OCL100,AQUARIUS,6.7,autumn,13,282.875,10.35,Open Cluster40,Cl;pRi;lC;iF ,,,
LDN582,,AQUARIUS,79.9,autumn,60,283.15,-0.066666667,Dark Nebula,,,,
Berk80,,AQUARIUS,99.9,autumn,4,283.575,-0.783333333,Open Cluster20,,,,
PK39+2.1,K3-17,AQUARIUS,14.8,autumn,0.25,284.075,7.133333333,Planetary Nebula,,,,
PK43+3.1,M1-65,AQUARIUS,16.6,autumn,0.07,284.15,10.86666667,Planetary Nebula,,,,
NGC6724,,AQUARIUS,12,autumn,6.2,284.2,10.43333333,Open Cluster,Cl ,,,
LDN617,,AQUARIUS,79.9,autumn,180,284.375,1.066666667,Dark Nebula,,,,
PK35-0.1,AP2-1,AQUARIUS,16.7,autumn,0.55,284.525,1.616666667,Bright Nebula,,,,
PK32-2.1,M1-66,AQUARIUS,13,autumn,0.166666667,284.6,-0.933333333,Planetary Nebula,,,,
NGC6728,,AQUARIUS,99.9,autumn,,285.025,-7.066666667,Asterism,Cl;vL;P ,,,
NGC6735,SAO142915,AQUARIUS,99.9,autumn,8,285.2,0.466666667,Asterism30,Cl;vL;P;st12...,,,
NGC6738,OCL101,AQUARIUS,8.3,autumn,15,285.35,11.6,Open Cluster,Cl;P;lC ,,,
B127,LDN544,AQUARIUS,79.9,autumn,20,285.4,-4.566666667,Dark Nebula,,,,
Berk81,,AQUARIUS,99.9,autumn,7,285.425,0.45,Open Cluster80,,,,
PK36-1.1,Sh2-71,AQUARIUS,12.2,autumn,2.6,285.5,2.15,Planetary Nebula,13''-pF; pL; lBM; E 1.8X1 in PA 165; Finvl; use UHC ,,,
B129,LDN549,AQUARIUS,79.9,autumn,5,285.525,-4.7,Dark Nebula,,,,
NGC6741,PK33-2.1,AQUARIUS,12,autumn,0.15,285.65,0.45,Planetary Nebula,Planetary;stellar ,,,
PK47+4.1,K3-21,AQUARIUS,17.6,autumn,0.118333333,285.675,14.46666667,Planetary Nebula,,,,
Sh2-72,,AQUARIUS,99.9,autumn,25,285.95,2.316666667,Bright Nebula,,,,
B132,LDN567,AQUARIUS,79.9,autumn,16,286.025,-3.533333333,Dark Nebula,,,,
PK50+5.1,Abell52,AQUARIUS,16.5,autumn,0.616666667,286.125,17.96666667,Planetary Nebula,,,,
NGC6749,GCL107,AQUARIUS,12.4,autumn,6.3,286.325,1.9,Globular Clu.,L;lC;st L&S,,,
NGC6751,PK29-5.1,AQUARIUS,12,autumn,0.333333333,286.475,-6,Planetary Nebula,pB;S ,,,
B133,LDN531,AQUARIUS,79.9,autumn,10,286.525,-5.166666667,Dark Nebula,Seen in 11X80 finder; Noin 13''; DARK SPOT!,,,
PK40-0.1,Abell53,AQUARIUS,16.9,autumn,0.5,286.7,6.4,Planetary Nebula,,,,
B134,LDN543,AQUARIUS,79.9,autumn,6,286.725,-5.766666667,Dark Nebula,,,,
B135,LDN581,AQUARIUS,79.9,autumn,50,286.85,-2.083333333,Dark Nebula,6'' not very prominent on great night ,,,
Czernik39,,AQUARIUS,99.9,autumn,6,286.9,4.3,Open Cluster,,,,
NGC6755,OCL96,AQUARIUS,7.5,autumn,15,286.95,4.266666667,Open Cluster100,Cl;vL;vRi;pC;*12...14, H ,,
NGC6756,OCL99,AQUARIUS,10.6,autumn,4,287.175,4.7,Open Cluster40,Cl;S;Ri;lC;*11...12 , H ,,
PK33-5.1,Abell55,AQUARIUS,15.4,autumn,0.783333333,287.625,-1.65,Planetary Nebula,,,,
NGC6760,GCL109,AQUARIUS,9.1,autumn,2.4,287.8,1.033333333,Globular Clu.,pB;pL;vglbM (Auw. 44),,,
Berk82,,AQUARIUS,99.9,autumn,4,287.825,13.11666667,Open Cluster20,,,,
PK48+2.1,K3-24,AQUARIUS,18.2,autumn,0.103333333,288.025,15.15,Planetary Nebula,,,,
PK32-6.1,K2-10,AQUARIUS,18.7,autumn,0.4,288.25,-2.466666667,Planetary Nebula,,,,
PK37-3.2,Abell56,AQUARIUS,15.5,autumn,3.3,288.275,2.883333333,Planetary Nebula,,,,
PK49+2.1,M4-12,AQUARIUS,18.6,autumn,0.5,288.275,15.78333333,Planetary Nebula,,,,
PK39-2.1,M2-47,AQUARIUS,14.9,autumn,0.161666667,288.4,4.633333333,Planetary Nebula,,,,
PK48+1.1,He2-429,AQUARIUS,16.3,autumn,0.073333333,288.4,14.98333333,Planetary Nebula,,,,
PK38-3.2,M1-69,AQUARIUS,14,autumn,0.083333333,288.475,3.633333333,Planetary Nebula,,,,
PK38-3.3,K2-11,AQUARIUS,13.6,autumn,0.216666667,288.575,3.583333333,Planetary Nebula,,,,
NGC6772,PK33-6.1,AQUARIUS,14,autumn,1.25,288.65,-1.3,Planetary Nebula,vF;L;R;vvlBM;r ,,,
NGC6773,,AQUARIUS,99.9,autumn,,288.775,4.883333333,Asterism,Cl;P;lC ,,,
Berk43,,AQUARIUS,99.9,autumn,5,288.875,11.28333333,Open Cluster40,,,,
B137,LDN618,AQUARIUS,79.9,autumn,180,288.9,0.216666667,Dark Nebula,,,,
B138,LDN627,AQUARIUS,79.9,autumn,180,289,0.216666667,Dark Nebula,,,,
NGC6775,,AQUARIUS,99.9,autumn,,289.225,0.916666667,Asterism20,Cl;P;lC;st10...15 ,,,
B139,LDN619,AQUARIUS,79.9,autumn,10,289.525,-0.533333333,Dark Nebula,,,,
PK37-5.1,Abell58,AQUARIUS,18.8,autumn,0.733333333,289.575,1.783333333,Planetary Nebula,,,,
NGC6778,PK34-6.1,AQUARIUS,13.3,autumn,0.316666667,289.6,-0.4,Planetary Nebula,S;E;Ill-defined disc,,,
NGC6785,PK34-6.1,AQUARIUS,13.3,autumn,0.416666667,289.6,-0.4,Planetary Nebula,eS;stellar,,,
NGC6781,PK41-2.1,AQUARIUS,11.8,autumn,1.85,289.625,6.533333333,Planetary Nebula,F;L;R;vsbM disc,B H ,,
PK26-11.1,Nassau2,AQUARIUS,13.3,autumn,0.266666667,289.675,-10.9,Planetary Nebula,,,,
Berk45,,AQUARIUS,99.9,autumn,4,289.775,15.71666667,Open Cluster20,,,,
LDN673,,AQUARIUS,79.9,autumn,55,290.225,11.26666667,Dark Nebula,6'' not much; mediocre contrast with background ,,,
PK43-3.1,M4-14,AQUARIUS,15,autumn,0.136666667,290.25,7.616666667,Planetary Nebula,,,,
LDN684,,AQUARIUS,79.9,autumn,50,290.45,12.43333333,Dark Nebula,,,,
NGC6790,PK37-6.1,AQUARIUS,11.4,autumn,0.033333333,290.75,1.516666667,Planetary Nebula,B;eS;stell=9.5m,,,
PK45-2.1,Vy2-2,AQUARIUS,12.7,autumn,0.233333333,291.1,9.9,Planetary Nebula,,,,
King25,,AQUARIUS,99.9,autumn,5,291.125,13.7,Open Cluster40,,,,
Do35,,AQUARIUS,99.9,autumn,7,291.35,11.66666667,Open Cluster10,,,,
NGC6795,,AQUARIUS,99.9,autumn,,291.575,3.516666667,Asterism,Cl;Ri;bet 2*9 ,,,
PK31-10.1,M3-34,AQUARIUS,12.4,autumn,0.1,291.775,-5.416666667,Planetary Nebula,13''-vF; S; R; nBM at 150X; light green tiny disk ,,,
PK46-3.1,Peimbert9,AQUARIUS,14.8,autumn,0.2,291.95,10.4,Planetary Nebula,,,,
PK48-2.1,Peimbert10,AQUARIUS,14.5,autumn,0.166666667,292.05,12.31666667,Planetary Nebula,,,,
King26,,AQUARIUS,99.9,autumn,1,292.25,14.86666667,Open Cluster15,,,,
NGC6803,PK46-4.1,AQUARIUS,11,autumn,0.066666667,292.825,10.05,Planetary Nebula,stellar ,,,
NGC6804,PK45-4.1,AQUARIUS,12.4,autumn,1.05,292.9,9.233333333,Planetary Nebula,cB;S;iR;rrr,,,
PK47-4.1,Abell62,AQUARIUS,14.8,autumn,2.6,293.325,10.61666667,Planetary Nebula,13''-eF;pS;E;nBM at 165X; 2 vF* invol ,,,
NGC6807,PK42-6.1,AQUARIUS,13.8,autumn,0.033333333,293.65,5.683333333,Planetary Nebula,stellar ,,,
B336,LDN702,AQUARIUS,79.9,autumn,2,294.175,12.33333333,Dark Nebula,,,,
B334,LDN701,AQUARIUS,79.9,autumn,40,294.2,12.45,Dark Nebula,,,,
B335,LDN663,AQUARIUS,79.9,autumn,4,294.225,7.566666667,Dark Nebula,,,,
B337,LDN705,AQUARIUS,79.9,autumn,3,294.25,12.38333333,Dark Nebula,,,,
Cr401,,AQUARIUS,7,autumn,1,294.6,0.35,Open Cluster,,,,
PK52-2.2,Merrill1-1,AQUARIUS,12.6,autumn,0.133333333,294.775,15.93333333,Planetary Nebula,13''-pF;vS;R;BM at 165X; averted viz helps ,,,
B142,LDN688,AQUARIUS,79.9,autumn,80,295.175,10.95,Dark Nebula,4''-The 'E' nebula; very prominent; west end no,,,
PK51-3.1,M1-73,AQUARIUS,13.7,autumn,0.09,295.3,14.95,Planetary Nebula,,,,
B143,LDN694,AQUARIUS,79.9,autumn,30,295.375,11,Dark Nebula,4'' dark curved arc in rich field ,,,
PK51-4.1,Ap22,AQUARIUS,14.4,autumn,0.4,295.5,13.85,Planetary Nebula,,,,
PK52-4.1,M1-74,AQUARIUS,12.9,autumn,0.15,295.575,15.15,Planetary Nebula,,,,
NGC6814,MCG-2-50-1,AQUARIUS,11.2,autumn,3.5,295.675,-9.666666667,Galaxy,pF;pL;R;bM;r ,,,
NGC6821,MCG-1-50-2,AQUARIUS,13.1,autumn,1.3,296.1,-5.166666667,Galaxy,F;pL;R,,,
Pal11,,AQUARIUS,9.8,autumn,10,296.325,-7.983333333,Globular Clu.,13''-F; pS; R; lBM; low surface brightness ,,,
NGC6828,,AQUARIUS,99.9,autumn,,297.575,7.95,Asterism,Cl;P;lC ,,,
NGC6837,OCL108,AQUARIUS,12,autumn,6,298.375,11.68333333,Open Cluster,Cl;S;P,,,
NGC6840,,AQUARIUS,99.9,autumn,,298.825,12.13333333,Asterism,Cl;P;lC ,,,
NGC6843,,AQUARIUS,99.9,autumn,,299.025,12.16666667,Asterism,Cl;S;P,,,
PK43-13.1,Abell67,AQUARIUS,16,autumn,1.15,299.6,3.05,Planetary Nebula,,,,
NGC6852,PK42-14.1,AQUARIUS,11.4,autumn,0.466666667,300.175,1.733333333,Planetary Nebula,F neb;am st,,,
NGC6858,,AQUARIUS,99.9,autumn,,300.725,11.26666667,Asterism,Cl;cL;E;pRi;st13... ,,,
NGC6859,,AQUARIUS,99.9,autumn,,300.95,0.45,3 Star,vS Cl;*10p0.0666667;s1'29'',,,
NGC6863,,AQUARIUS,99.9,autumn,,301.275,-2.483333333,8 Star,Cl;S;vmC;st19 ,,,
NGC6865,,AQUARIUS,14.6,autumn,0.8,301.475,-8.966666667,Galaxy,F;S;E,,,
NGC6900,MCG0-52-1,AQUARIUS,14,autumn,1,305.4,-1.433333333,Galaxy,vF;S;R,,,
NGC6901,IC1316,AQUARIUS,13.7,autumn,1.1,305.6,6.433333333,Galaxy,eF ,,,
NGC6906,UGC11548,AQUARIUS,12.3,autumn,1.6,305.9,6.45,Galaxy,pF;pL;R ,,,
NGC6915,IRAS20251-0314,AQUARIUS,13.1,autumn,1.5,306.95,-2.916666667,Galaxy,pB;S;R,,,
NGC6922,UGC11574,AQUARIUS,13.5,autumn,1.3,307.475,-1.8,Galaxy,vF;pL;R ,,,
PK38-25.1,Abell70,AQUARIUS,14.3,autumn,0.733333333,307.9,-6.916666667,Planetary Nebula,,,,
NGC6926,UGC11588,AQUARIUS,12.4,autumn,2,308.275,-1.966666667,Galaxy,vF;pL;E176;p of 2 ,,,
NGC6929,MCG0-52-35,AQUARIUS,13.4,autumn,0.8,308.35,-1.966666667,Galaxy,vF;vS;sf of 2 ,,,
NGC6941,MCG-1-52-10,AQUARIUS,13.5,autumn,2,309.1,-3.383333333,Galaxy,eF;lE;lbM ,,,
NGC6945,MCG-1-52-15,AQUILA,13.5,summer,1.6,309.75,-3.033333333,Galaxy,pF;vS;R;mbM,,,
NGC6985,MCG-2-53-1,AQUILA,14.5,summer,1.5,311.275,-10.9,Galaxy,eF;vS;iR ,,,
MCG-02-53-003,AquariusDwarf,AQUILA,13.9,summer,2.2,311.7,-11.15,Galaxy,11''-eF; S; E 1.8X1; vlBM at 125X ,,,
NGC6959,ZwG374.13,AQUILA,13.7,summer,0.6,311.775,0.433333333,Galaxy,vF ,,,
NGC6961,ZwG374.14,AQUILA,13.7,summer,0.6,311.8,0.366666667,Galaxy,eF;vS,,,
NGC6962,UGC11628,AQUILA,12.1,summer,2.9,311.825,0.316666667,Galaxy,cF;S;R;bM ,,,
NGC6963,,AQUILA,99.9,summer,,311.825,0.516666667,2 Star,neb *13m ,,,
NGC6965,UGC11630,AQUILA,14,summer,0.7,311.825,0.483333333,Galaxy,vF;vS,,,
NGC6964,UGC11629,AQUILA,13,summer,1.7,311.85,0.3,Galaxy,F;vS;R;bM;*14 sf 0.5',,,
NGC6966,,AQUILA,99.9,summer,,311.85,0.366666667,2 Star,eF;vS,,,
NGC6967,UGC11630,AQUILA,13.1,summer,0.9,311.9,0.416666667,Galaxy,eF;vS;*10f50'' ,,,
NGC6968,MCG-2-53-6,AQUILA,14,summer,1.5,312.125,-7.633333333,Galaxy,F;S;R;gbM;F* inv,,,
NGC6973,,AQUILA,99.9,summer,,313.025,-4.1,1 Star,vF;S;resolvable,,,
NGC6975,NGC6976,AQUILA,15,summer,1.3,313.1,-4.233333333,Galaxy,vF;S;(=6976) ,,,
NGC6976,NGC6975,AQUILA,14,summer,1.3,313.1,-4.233333333,Galaxy,eF;iR,,,
NGC6977,MCG-1-53-16,AQUILA,13.2,summer,1.3,313.125,-4.25,Galaxy,vF;S;iR ,,,
NGC6978,MCG-1-53-17,AQUILA,13.3,summer,1.5,313.15,-4.283333333,Galaxy,vF ,,,
NGC6980,,AQUILA,99.9,summer,,313.2,-4.183333333,1 Star,vF;S;resolvable,,,
NGC6981,M72,AQUILA,9.2,summer,5.9,313.375,-11.46666667,Globular Clu.,pB;pL;R;gmCM;rrr, M,,
NGC6994,M73,AQUILA,9.7,summer,2.8,314.75,-11.36666667,Open Cluster4,Cl;eP;vlC;No neb, M,,
NGC7001,UGC11663,AQUILA,12.9,summer,1.4,315.275,0.2,Galaxy,eF;S;E0 ,,,
NGC7005,,AQUILA,99.9,summer,,315.5,-11.11666667,Asterism,Cl;S;P;(neb) ,,,
NGC7009,PK37-34.1,AQUILA,8.3,summer,0.466666667,316.05,-10.63333333,Planetary Nebula,!!! vB;S;elliptic ,BCH ,,
NGC7010,IC5082,AQUILA,14,summer,1.9,316.175,-11.66666667,Galaxy,eF;pL;R;r ,,,
NGC7047,UGC11712,AQUILA,13.4,summer,1.2,319.125,0.833333333,Galaxy,eF;vS;biN;pf ,,,
NGC7051,MCG-2-54-4,AQUILA,14,summer,1.4,319.975,-7.216666667,Galaxy,vF;R;gbM;** nr ,,,
NGC7065,MCG-1-54-17,AQUILA,15,summer,1.1,321.675,-7,Galaxy,vF;sbM,,,
NGC7065A,MCG-1-54-18,AQUILA,13.1,summer,1.5,321.75,-6.983333333,Galaxy,,,,
NGC7069,UGC11747,AQUILA,13.4,summer,1.3,322.025,-0.35,Galaxy,vF;S;R;stell ,,,
NGC7077,UGC11755,AQUILA,13.1,summer,0.8,322.5,2.416666667,Galaxy,F,,,
PK50-36.1,Abell76,AQUILA,15.6,summer,0.2,322.525,-1.2,Galaxy,,,,
NGC7081,UGC11759,AQUILA,12.7,summer,1.3,322.85,2.483333333,Galaxy,F;S;R;mbM;*0.2333333 ,,,
NGC7088,,AQUILA,99.9,summer,,323.35,0.383333333,Non-existant,eF;eL;dif;E pf;n of M2 ,,,
NGC7089,M2,AQUILA,6.5,summer,11.7,323.375,0.816666667,Globular Clu.,!!B;vL;gpmbM;rrr;st eS , M,,
NGC7108,NGC7111,AQUILA,13.8,summer,1.4,325.475,-5.283333333,Galaxy,vF;S;R;stell ,,,
NGC7111,NGC7108,AQUILA,15,summer,1.4,325.475,-5.283333333,Galaxy,eF;eS;R;bM,,,
NGC7120,MCG-1-55-6,AQUILA,15,summer,0.8,326.15,-5.483333333,Galaxy,vF;S;vlE ,,,
NGC7121,MCG-1-55-8,AQUILA,14,summer,1.1,326.225,-2.383333333,Galaxy,vF;vS;R;vlbM ,,,
NGC7164,ZwG377.6,AQUILA,14.2,summer,0.7,329.1,1.366666667,Galaxy,eF;R;4 vF st n ,,,
NGC7165,MCG-3-56-2,AQUILA,14,summer,0.9,329.85,-15.48333333,Galaxy,eF;bM *13 ,,,
NGC7167,ESO532-9,AQUILA,12.5,summer,1.7,330.125,-23.36666667,Galaxy,F;pS;R;vglbM;*10 f ,,,
NGC7171,MCG-2-56-5,AQUILA,12.2,summer,2.3,330.25,-12.73333333,Galaxy,vF;cL;E124;vgbM,,,
NGC7170,AM2148-554,AQUILA,14.5,summer,1.2,330.35,-4.566666667,Galaxy,vF;pS;iR;bMN;D* p 3.1,,,
NGC7181,ZwG377.14,AQUILA,14,summer,1,330.425,-0.033333333,Galaxy,eF;vS;stellar ,,,
NGC7182,MCG0-56-6,AQUILA,14.4,summer,0.9,330.475,-1.8,Galaxy,eF;vS;stellar ,,,
NGC7180,ESO601-6,AQUILA,12.6,summer,1.5,330.575,-19.45,Galaxy,vF;S;R;lbM;p of 2 ,,,
NGC7183,ESO601-8,AQUILA,11.9,summer,3.8,330.6,-17.08333333,Galaxy,vF;pL;E90;lbM ,,,
NGC7184,ESO601-9,AQUILA,10.9,summer,5.9,330.675,-19.18333333,Galaxy,pB;pL;mE64;bet 3*;er,,,
NGC7185,ESO601-10,AQUILA,12.6,summer,2.3,330.725,-19.53333333,Galaxy,vF;pL;iR;vglbM;f of 2,,,
NGC7189,UGC11882,AQUILA,13.5,summer,1,330.825,0.566666667,Galaxy,F;S;lE,,,
NGC7188,ESO601-11,AQUILA,13.2,summer,1.6,330.875,-19.68333333,Galaxy,eF;pS;E;lbM,,,
NGC7198,MCG0-56-8,AQUILA,13.3,summer,1.5,331.3,0.65,Galaxy,eF;vS;stellar ,,,
NGC7211,NPM1G-08602,AQUILA,14.5,summer,1,331.6,-7.916666667,Galaxy,eF;S;stellar ,,,
NGC7215,ZwG377.31,AQUILA,13.9,summer,1.1,332.15,0.516666667,Galaxy,vF;S;E,,,
NGC7218,MCG-3-56-8,AQUILA,12,summer,2.6,332.55,-15.33333333,Galaxy,pB;lE;r ,,,
NGC7222,UGC11934,AQUILA,13.8,summer,1.2,332.725,2.1,Galaxy,vF;S ,,,
NGC7220,ESO532-28,AQUILA,13.5,summer,0.9,332.875,-21.05,Galaxy,eF;vS;vlE;gbM;*10 n 3' ,,,
NGC7230,MCG-3-56-12,AQUILA,14,summer,0.9,333.55,-16.91666667,Galaxy,vF;S;R;bM ,,,
NGC7239,NPM1G-05643,AQUILA,15.8,summer,1.1,333.75,-4.95,Galaxy,eF;vS,,,
NGC7246,IC5198,AQUILA,15,summer,1.5,334.425,-14.43333333,Galaxy,vF;S;vlE;vgbM;*13 n ,,,
NGC7247,ESO533-8,AQUILA,12.6,summer,1.4,334.425,-22.26666667,Galaxy,pF;vS;R;lbM;B D* p 1.05 ,,,
NGC7251,MCG-3-57-2,AQUILA,13,summer,1.9,335.125,-14.23333333,Galaxy,F;pS;R;gpmbM ,,,
NGC7252,ESO533-15,AQUILA,12.1,summer,2.1,335.175,-23.31666667,Galaxy,F;S;R;er ,,,
NGC7254,NGC7256,AQUILA,13.9,summer,1.3,335.65,-20.26666667,Galaxy,vF;vS;R;*11 p 4.5' ,,,
NGC7256,NGC7254,AQUILA,13.1,summer,1.3,335.65,-20.26666667,Galaxy,3F st in F neb ,,,
NGC7257,NGC7260,AQUILA,13.7,summer,1.9,335.65,-3.883333333,Galaxy,F;vS;lE ,,,
NGC7260,NGC7257,AQUILA,14,summer,1.9,335.65,-3.883333333,Galaxy,eF;pS;iR ,,,
NGC7255,MCG-03-57-006,AQUILA,14.8,summer,1.3,335.775,-14.45,Galaxy,eF;L;mE30;sbMN ,,,
NGC7266,MCG-1-57-6,AQUILA,15,summer,0.9,336,-3.933333333,Galaxy,F;vS;R;alm stellar ,,,
NGC7269,MCG-2-57-5,AQUILA,14,summer,1,336.45,-12.83333333,Galaxy,eF;pS;R;glbM ,,,
NGC7288,MCG-1-57-13,AQUILA,14.5,summer,2.3,337.05,-1.116666667,Galaxy,vF;eS;stellar ,,,
NGC7284,ESO533-31,AQUILA,11.9,summer,2.3,337.15,-23.15,Galaxy,cF;cS;lE;r;D* inv ,,,
NGC7285,ESO533-32,AQUILA,11.9,summer,2.4,337.15,-23.16666667,Galaxy,neb1' dist from NGC 7284 ,,,
NGC7287,ESO602-20,AQUILA,15,summer,0.5,337.2,-21.8,Galaxy,eF;slightly nebs D* ,,,
NGC7293,PK36-57.1,AQUILA,6.3,summer,16,337.4,-19.16666667,Planetary Nebula,!;pF;vL;E or biN,BC ,,
NGC7301,ESO602-23,AQUILA,13.2,summer,1,337.65,-16.43333333,Galaxy,vF;pS;lE;lbM ,,,
NGC7298,MCG-2-57-10,AQUILA,13.7,summer,1.3,337.7,-13.81666667,Galaxy,vF;pL;iR ,,,
NGC7300,MCG-2-57-11,AQUILA,12.9,summer,2.1,337.75,-14,Galaxy,vF;cS;E;vglbM ,,,
NGC7302,IC5228,AQUILA,12.3,summer,2.1,338.1,-13.88333333,Galaxy,F;pS;R;vsbMSN ,,,
NGC7309,MCG-2-57-16,AQUILA,12.5,summer,2,338.6,-9.65,Galaxy,vF;pL;R;glbM;r ,,,
NGC7308,IC1448,AQUILA,14,summer,1.2,338.625,-11.06666667,Galaxy,pB;vS;R ,,,
NGC7310,ESO533-49,AQUILA,13.9,summer,0.9,338.65,-21.51666667,Galaxy,vF;pS;R;bMN,,,
NGC7341,ESO534-11,AQUILA,12.4,summer,2.4,339.775,-21.33333333,Galaxy,pF;pS;E;lbM,,,
NGC7344,MCG-1-57-20,AQUILA,14,summer,1.5,339.9,-3.833333333,Galaxy,pF;vS;R ,,,
NGC7349,ESO603-4,AQUILA,14.2,summer,1,340.3,-20.2,Galaxy,eF;vS;E175;bi-N;BN ,,,
NGC7351,MCG-1-57-22,AQUILA,13,summer,1.7,340.35,-3.55,Galaxy,pF;pS;R;bM;r ,,,
NGC7364,UGC12174,AQUILA,12.6,summer,1.8,341.1,0.166666667,Galaxy,F;S;R;psbM,,,
NGC7359,ESO534-22,AQUILA,12.5,summer,2.4,341.2,-22.31666667,Galaxy,pF;vS;pmE;bMN ,,,
NGC7365,ESO603-10,AQUILA,12.9,summer,1.5,341.3,-18.05,Galaxy,vF;eS;R;gbMN;*11 nf 4' ,,,
NGC7371,MCG-2-58-1,AQUILA,11.5,summer,1.7,341.525,-11,Galaxy,vF;pL;R;lbM,,,
NGC7377,ESO534-26,AQUILA,11.1,summer,4.1,341.95,-21.68333333,Galaxy,pB;S;vlE;vgmbM;*12 ,,,
NGC7378,MCG-2-58-5,AQUILA,13,summer,1.5,341.95,-10.18333333,Galaxy,vF;pL,,,
NGC7381,ESO603-17,AQUILA,14.2,summer,0.7,342.525,-18.26666667,Galaxy,eF;vS;R;gbM,,,
NGC7391,UGC12211,AQUILA,12,summer,1.7,342.65,-0.45,Galaxy,cF;cS;R;sbM *13;*np ,,,
NGC7393,MCG-1-58-2,AQUILA,14,summer,2,342.9,-4.45,Galaxy,vF;pL;lE;vgbM;r,,,
NGC7392,ESO603-22,AQUILA,11.9,summer,2.2,342.95,-19.38333333,Galaxy,pB;pS;lE120;mbM,,,
NGC7399,MCG-2-58-6,AQUILA,14,summer,0.9,343.175,-8.733333333,Galaxy,eF;pL,,,
